reaction_id,level_A_module,level_B_subsystems,level_C_family,n_reactants,n_products,rate_law,reverse_partner_id,net_particle_number_change,free_ATP_net,free_ADP_net,free_AMP_net,free_GTP_net,free_GDP_net,free_PPi_net,free_Pi_PO4_net,free_CP_net,candidate_label,candidate_reason,required_assumption,conservation_consequence,osmotic_consequence,ionic_strength_consequence,data_needed_to_validate,HUMAN_REVIEW_REQUIRED
re0000000643,initiation,Initiation_B2,reversible_binding_step,2,1,k1 * RS30S_IF1 * IF2_GTP,re0000000644,-1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000644,initiation,Initiation_B2,reversible_binding_step,1,2,k1 * RS30S_IF1_IF2_GTP,re0000000643,1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000645,initiation,Initiation_B2,reversible_binding_step,2,1,k1 * RS30S_IF1 * IF2_GTP_fMettRNAfMetCAU,re0000000646,-1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000646,initiation,Initiation_B2,reversible_binding_step,1,2,k1 * RS30S_IF1_IF2_GTP_fMettRNAfMetCAU,re0000000645,1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000647,initiation,Initiation_B2,reversible_binding_step,2,1,k1 * RS30S_IF1_IF2_GTP * fMettRNAfMetCAU,re0000000648,-1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000648,initiation,Initiation_B2,reversible_binding_step,1,2,k1 * RS30S_IF1_IF2_GTP_fMettRNAfMetCAU,re0000000647,1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000649,initiation,Initiation_B2,reversible_binding_step,2,1,k1 * IF1 * RS30S_IF2_GTP,re0000000650,-1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000650,initiation,Initiation_B2,reversible_binding_step,1,2,k1 * RS30S_IF1_IF2_GTP,re0000000649,1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000651,initiation,Initiation_B2,reversible_binding_step,2,1,k1 * RS30S_IF2_GTP_fMettRNAfMetCAU * IF1,re0000000652,-1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000652,initiation,Initiation_B2,reversible_binding_step,1,2,k1 * RS30S_IF1_IF2_GTP_fMettRNAfMetCAU,re0000000651,1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000653,initiation,Initiation_B2,reversible_binding_step,2,1,k1 * RS30S_IF1_IF2_GTP * IF3,re0000000654,-1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000654,initiation,Initiation_B2,reversible_binding_step,1,2,k1 * RS30S_IF1_IF3_IF2_GTP,re0000000653,1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000655,initiation,Initiation_B2,reversible_binding_step,2,1,k1 * RS30S_IF1_IF2_GTP_fMettRNAfMetCAU * IF3,re0000000656,-1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000656,initiation,Initiation_B2,reversible_binding_step,1,2,k1 * RS30S_IF1_IF3_IF2_GTP_fMettRNAfMetCAU,re0000000655,1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000657,initiation,Initiation_B2,reversible_binding_step,2,1,k1 * RS30S_IF1_mRNA * IF2_GTP,re0000000658,-1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000658,initiation,Initiation_B2,reversible_binding_step,1,2,k1 * RS30S_IF1_IF2_GTP_mRNA,re0000000657,1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000659,initiation,Initiation_B2,reversible_binding_step,2,1,k1 * RS30S_IF1_mRNA * fMettRNAfMetCAU,re0000000660,-1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
re0000000660,initiation,Initiation_B2,reversible_binding_step,1,2,k1 * RS30S_IF1_fMettRNAfMetCAU_mRNA,re0000000659,1,0,0,0,0,0,0,0,0,LUMP_CANDIDATE,structurally one reversible step exported as a forward+reverse irreversible pair; can be re-combined into a single reversible reaction. Whether it also sits at FAST_EQUILIBRIUM needs timescale data (not derivable from SBML structure).,lumped intermediate stays near steady state,moiety/particle accounting must be re-derived post-reduction,net_particle_number_change must be preserved or compensated,not assessable: species charge/protonation undefined in SBML,timescale / concentration / flux evidence from PNAS SI Datasets,true
